created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 00:20:17 +0000 2023;1717697690602029068;"@tempodotco Masih banyak antrian terima Raskin. Pak Prabowo";0;0;0;1;in;832187556775153665;1717037795808793007;HermanBanoe;https://twitter.com/HermanBanoe/status/1717697690602029068
Fri Oct 27 00:19:35 +0000 2023;1717697514462199822;"@kompascom Ini jadi mas gibran masih masuk partai PDIP kah? Atau sudah keluar ya? Padahal saya mau milih pak prabowo sama mas gibran kalau mas gibran sudah pindah ke partai yang lain";0;2;0;3;in;2388963246;1717357054862774434;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717697514462199822
Fri Oct 27 00:19:18 +0000 2023;1717697444144697817;"@bumnbersatu @jokowi @gibran_tweet @prabowo Kangmas sontoloyo";0;0;0;0;in;1518701144109096960;1717639282637275262;sled27644589;https://twitter.com/sled27644589/status/1717697444144697817
Fri Oct 27 00:19:16 +0000 2023;1717697433709211740;"@Dennysiregar7 @erickthohir Nanti malah maju bareng sama Gibran di 2029 pak... Tahan dulu nafas kasihan utk beliau. Jika Tahun depan Pak Prabowo kalah pun, Konstelasi Politik Pak Gibran masih Dibantu dengan adanya Pak Erick lho. Gibran-Erick for 2029 mgkn?";0;1;0;0;in;433508462;1717051650618343589;EfendiYanto;https://twitter.com/EfendiYanto/status/1717697433709211740
Fri Oct 27 00:19:13 +0000 2023;1717697421004718501;"Pria yang satu ini kadang bikin bingung. Hampir mirip kayak Saldi Isra waktu itu kebingungannya. Hahahah. Rada2 aneh emang Kiai Ahmad Dhani yang satu ini. 😅 #AhmadDhani #Dewa19 #Prabowo #TNI #Polri #CawapresGiveAway #JumatBerkah #kykyurdu #GrandeFratello #พรหมลิขิตep4 https://t.co/t4H57Lsa5q";0;0;0;0;in;1708725326136922112;1717697421004718501;All24For;https://twitter.com/All24For/status/1717697421004718501
Fri Oct 27 00:19:09 +0000 2023;1717697407633207382;"@andre_rosiade @prabowo YES nilai B @gibran_tweet NO nilai C  @aniesbaswedan YES nilai A- @cakimiNOW NO  nilai B-  @ganjarpranowo NO nilai C  @mohmahfudmd NO nilai B- Kira2 ada yg sama gak seperti saya? 😁 Mari pilih yg terbaik dari yg baik 😊";0;0;1;0;in;1265730033328386048;1717478396014608728;Gumilar86230032;https://twitter.com/Gumilar86230032/status/1717697407633207382
Fri Oct 27 00:19:09 +0000 2023;1717697404504281578;"@bengkeldodo @P4P4B0W0_2024 @Ndons_Back @99propaganda @BANGSAygSUJUD @KhoirilAnwar_ @Kimberley_2024 @AndreasSolusi @mimih6mei @Tomoko0333 @Bank_Joee_ Tolong jawab pertanyaan jokower th 2019. Prabowo shalat jumat dimana?";0;0;0;0;in;1695738370339868672;1717547870512189492;2024_anies62406;https://twitter.com/2024_anies62406/status/1717697404504281578
Fri Oct 27 00:19:01 +0000 2023;1717697373105778814;"@Miduk17 Mau instant atau gak, yg jelas pilih prabowo duk....";0;0;0;0;in;803607116518805504;1717519608968785956;bgdon01;https://twitter.com/bgdon01/status/1717697373105778814
Fri Oct 27 00:19:00 +0000 2023;1717697369238536696;"@jansen_jsp Kalo Anies mili cawapres sendiri disebut penghianat kalo prabowo disebut kedaulatan... Koplak memang demokrat ini 🤣";0;0;0;0;in;1467666811868962818;1717407372669538778;adi_adi22260051;https://twitter.com/adi_adi22260051/status/1717697369238536696
Fri Oct 27 00:18:47 +0000 2023;1717697313802764324;"@tinggipasaribu @iam_zelt @AlmaghribiS 🤣🤣🤣🤣🤣 itu negarawan sejati, sebagaimana waktu JK wapres Jokowi, JK ttp Golkar, dan Golkar bersama Prabowo wkt itu kalah 2014";0;0;0;0;in;1709123175450288128;1717469996409053346;mas_veel56317;https://twitter.com/mas_veel56317/status/1717697313802764324
Fri Oct 27 00:18:20 +0000 2023;1717697202460434699;"@jatmiko99604253 @Ronnie_Rusli @Resty_J_Cayah @prabowo @jokowi https://t.co/QJHZXKcWTU";0;0;1;0;qme;1279347890842787840;1717255734252261791;Sayyidi84514617;https://twitter.com/Sayyidi84514617/status/1717697202460434699
Fri Oct 27 00:18:20 +0000 2023;1717697199402828059;"@BANGSAygSUJUD @bengkeldodo @alextham878 @Gi_N0ng @Minietweets_ @mpoklela7 @are_inismyname @florieliciouss @G0mb4k @P4P4B0W0_2024 @Kimberley_2024 Keren loh pak prabowo adalah sosok yang hebat dan sudah banyak dikenal oleh pemimpin dunia";0;2;0;3;in;2388963246;1717452484204171441;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717697199402828059
Fri Oct 27 00:18:12 +0000 2023;1717697165584220229;"Tapi ente pendukung Prabowo. Yg ada gibrannya";0;0;0;0;in;71774503;1717697165584220229;haqi11official;https://twitter.com/haqi11official/status/1717697165584220229
Fri Oct 27 00:17:48 +0000 2023;1717697065332174967;"capres itu berat, kamu ga akan kuat, biar prabowo saja  -Dibran 2023 #GemoyMudaBersatu";0;0;0;0;in;1607629757805658112;1717697065332174967;davely1412;https://twitter.com/davely1412/status/1717697065332174967
Fri Oct 27 00:17:44 +0000 2023;1717697049670684690;"Jangan Salahkan Pemilih Prabowo-Gibran Jika Tidak Sama Dengan Pilihanmu  Capres Gagal...  Cawapres katrolan....  Jualan Kartu...  Survey Bayaran...  Entah apa lagi olok2 dan nyinyiran untuk mendiskreditkan Prabowo-Gibran...   Tapi ketika pendaftaran di KPU, semua terjawab… https://t.co/IpHbXsBXFm";1;0;1;4;in;1152447574411902977;1717697049670684690;are_inismyname;https://twitter.com/are_inismyname/status/1717697049670684690
Fri Oct 27 00:17:42 +0000 2023;1717697040677802422;"@kompascom Maju terus mas gibran, jangan dengarkan orang-orang yang bilang ini dan itu. Pokoknya selama mas gibran menjadi cawapres pak prabowo akan selalu saya dukung";0;2;0;2;in;2388963246;1717496570709700707;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717697040677802422
Fri Oct 27 00:17:42 +0000 2023;1717697039038050436;"@seroja_merah hihihi ... sangsi juga RL=TL siih 😁";0;1;0;1;tl;1299521463150542849;1717687897443438994;temanduit;https://twitter.com/temanduit/status/1717697039038050436
Fri Oct 27 00:17:38 +0000 2023;1717697022134780120;"@tempodotco Dari dulu juga dukung prabowo tapi kalah terus ...";0;0;0;0;in;796648037837742080;1717440247553003832;tugunkri;https://twitter.com/tugunkri/status/1717697022134780120
Fri Oct 27 00:17:37 +0000 2023;1717697021455343899;"@TretanMuslim @yunartowijaya @prabowo @gibran_tweet Wakakakakaa";0;0;0;0;tl;787701361462751232;1717419587208388997;bagaspati168;https://twitter.com/bagaspati168/status/1717697021455343899
Fri Oct 27 00:17:37 +0000 2023;1717697018108297277;"Gibran Rakabuming Raka disebut seharusnya mundur dari PDI-P. Sebab, keputusannya menjadi cawapres Prabowo bertentangan dengan Megawati. https://t.co/eImqF50bwy";0;5;0;1;in;23343960;1717697018108297277;kompascom;https://twitter.com/kompascom/status/1717697018108297277
Fri Oct 27 00:17:09 +0000 2023;1717696902769127934;"@feroferraferri @cagubnyinyir2 @prabowo @PDI_Perjuangan Subyektif mereka lah, misal lu milih istri, satu tetangga lu bergunjing, tentang istri lu. Kan lu sendiri yg punya kriteria pilih istri,  peduli gunjingan tetangga.";0;1;0;0;in;1023955650307452928;1717613519297028325;wahyonoisnaeni1;https://twitter.com/wahyonoisnaeni1/status/1717696902769127934
Fri Oct 27 00:17:05 +0000 2023;1717696886830690509;"Profil Jenderal Sutanto, Mantan Kapolri yang Gabung Tim Kampanye Prabowo-Gibran https://t.co/FQYDnNCZyV #trending";0;0;0;1;in;41730943;1717696886830690509;VIVAcoid;https://twitter.com/VIVAcoid/status/1717696886830690509
Fri Oct 27 00:17:03 +0000 2023;1717696876290429036;"@psi_id Dukung penuh Pak Prabowo";0;0;0;0;in;1632856235149234178;1717494461532700844;fajareko326;https://twitter.com/fajareko326/status/1717696876290429036
Fri Oct 27 00:16:59 +0000 2023;1717696861434429453;"@Resty_J_Cayah @prabowo TOYOTA Kijang perdana 1970-an, bodinya asli Indonesia. Pak Harto jujur sebut toyota kijang dan logonya tetap toyota. Jasanya? Silahkan tanya kpd ex camat tahun 1970-an/1980-an di seluruh kecamatan di Indonesia.";0;0;0;1;in;1530107530227351552;1717371812567523565;AlbertKusen11;https://twitter.com/AlbertKusen11/status/1717696861434429453
Fri Oct 27 00:16:52 +0000 2023;1717696831155544113;"@psi_id Keren Pak Prabowo";0;0;0;0;in;1631439848438628353;1717494461532700844;RobiRahmat11;https://twitter.com/RobiRahmat11/status/1717696831155544113
Fri Oct 27 00:16:36 +0000 2023;1717696766177423839;"@Paltiwest Yg panik itu sprtinya yg kontra gibran wapres prabowo itu sih, jadi harus goreng isu beginian 😁";0;0;0;0;in;2955489258;1717390539115680033;feri_ahsan;https://twitter.com/feri_ahsan/status/1717696766177423839
Fri Oct 27 00:16:34 +0000 2023;1717696757621244395;"@KakekHalal Kamu kakek halal, apa belum bisa mencerna? Budiman Sujatmiko dukung Prabowo lsg di pecat PDIP, tapi ini Gibran jadi Capres nya Prabowo, tidak di pecat PDIP. Sudahkah kamu ngopi Kek? Biar melek.";0;0;0;0;in;1540201701214277633;1717535448413958357;AnjingKayangan4;https://twitter.com/AnjingKayangan4/status/1717696757621244395
Fri Oct 27 00:16:28 +0000 2023;1717696730357969146;"@kompascom @KompasTV Semoga mas gibran tidak gentar dengan segala penghalang yang ada di depan maupun dibelakang, saya yakin dia orang yang tepat untuk mendampingi pak prabowo";0;2;0;2;in;2388963246;1717493661469122696;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717696730357969146
Fri Oct 27 00:16:24 +0000 2023;1717696714969174136;"@Tan_Mar3M @mohmahfudmd @prabowo 😁😁😁😁😍😎💛";0;0;0;0;qme;230652338;1717686498160705752;AnnaYellowHeart;https://twitter.com/AnnaYellowHeart/status/1717696714969174136
Fri Oct 27 00:16:13 +0000 2023;1717696667489653144;"@UmarSyadatHsb__ Prabowo";0;0;0;1;pl;803607116518805504;1715715518190256399;bgdon01;https://twitter.com/bgdon01/status/1717696667489653144
Fri Oct 27 00:16:08 +0000 2023;1717696645112926315;"Itu yg sekarang dukung Prabowo abis pada minum Panadol kali yak, lupa klo dulu bencinya keubun-ubun ama bapaknya Gibran 😅  Apa itu Cebong? Sudah lupa tuh 😛  Makanya jgn pernah berlebihan mendukung/membenci di politik mah. Karna gak ada musuh dan lawan yg abadi.";0;0;0;0;in;181977974;1717696645112926315;Devfanny;https://twitter.com/Devfanny/status/1717696645112926315
Fri Oct 27 00:15:52 +0000 2023;1717696578126016573;"@Fahrihamzah Isuk tempe sore dele ri... 😞";0;0;0;0;in;1476124927;1717596748166885520;masgung1973;https://twitter.com/masgung1973/status/1717696578126016573
Fri Oct 27 00:15:46 +0000 2023;1717696554960929143;"@bumnbersatu @jokowi @gibran_tweet @prabowo Awokwokwokwok";0;0;0;0;in;539133854;1717639282637275262;KodePos_;https://twitter.com/KodePos_/status/1717696554960929143
Fri Oct 27 00:15:22 +0000 2023;1717696453986976235;"@bumnbersatu @NogoSosroAsli @jokowi @gibran_tweet @prabowo 👇😂🤣☕🚬 https://t.co/kvErh8sX4u";0;0;0;0;qme;354188131;1717639282637275262;bud1_f1;https://twitter.com/bud1_f1/status/1717696453986976235
Fri Oct 27 00:15:17 +0000 2023;1717696433707782163;"@bumnbersatu @jokowi @gibran_tweet @prabowo tp menggunakan untuk memenangkan ya 😚";0;0;0;0;in;127851712;1717639282637275262;kitabatik;https://twitter.com/kitabatik/status/1717696433707782163
Fri Oct 27 00:15:13 +0000 2023;1717696414266839508;"@kompascom Saya yakin sih pak Bobby juga pastinya akan mendukung pak prabowo dan mas gibran, toh dia juga mengakui sikap dan keberhasilan mas gibran dalam memimpin kota Solo";0;2;0;2;in;2388963246;1717484104831402432;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717696414266839508
Fri Oct 27 00:15:10 +0000 2023;1717696402049118332;"Bagaimana Cara Menilai pemimpin konsisten .??  Kenali Anies Dari 2013-2023  Kenali Prabowo Dari 2013-2023 Kenali Ganjar Dari 2013-2023  Tarik mundur cerita Itu serta Lihat rekam jejaknya ..  disitu kamu akan bisa memilih dengan Akal sehat,siapa pemimpin yang konsisten dari dulu…";0;2;12;41;in;494972033;1717696402049118332;Gus_Raharjo;https://twitter.com/Gus_Raharjo/status/1717696402049118332
Fri Oct 27 00:15:08 +0000 2023;1717696393580564488;"Menebarkan Kasih Dalam Kebersamaan #BerbagiUntukSesama  Momen kebersamaan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/XjkNo2CjMl., saat memberikan paket sembako dalam acara bakti kesehatan dan bakti sosial di Lapangan Rampal, Kota Malang, Jawa Timur https://t.co/nmazxMKc67";0;0;0;0;in;1471377212011995141;1717696393580564488;R14NBule;https://twitter.com/R14NBule/status/1717696393580564488
Fri Oct 27 00:15:07 +0000 2023;1717696392809103707;"@ajengcute16__ Ini yg BODOH siapa ya? Surveynya di awal September, pdahal saat itu, Ganjar msh bingung tentukan Cawapres, demikian juga dg Prabowo. Koq tiba2 LSI sdh survey Bacapres dg komposisi GAMA &amp  PRabwGibran?? Kayak ginipun Parpol2 besar gunakan LSI pulak. Kapan Negeri ini akan waras?";0;0;0;0;in;286610264;1717411883760935221;Mintobesar;https://twitter.com/Mintobesar/status/1717696392809103707
Fri Oct 27 00:14:58 +0000 2023;1717696352724123896;"Wakil Ketua Umum Partai Gelora Fahri Hamzah mengungkap alasan Wali Kota Solo Gibran Rakabuming Raka dipilih menjadi bacawapres Prabowo Subianto. ~J #FahriHamzah #jokowi #GibranRakabuming #Gibran #Prabowo #JernihkanHarapan https://t.co/BaEyY7qLYo";0;2;0;1;in;23343960;1717696352724123896;kompascom;https://twitter.com/kompascom/status/1717696352724123896
Fri Oct 27 00:14:53 +0000 2023;1717696332192764059;"Pengumuman Gibran sebagai cawapres Prabowo akhirnya memang sebuah keniscayaan. Cawapres Give Away https://t.co/PY9sF4KuRJ";0;0;0;0;in;1453543367384592395;1717696332192764059;hikachi__;https://twitter.com/hikachi__/status/1717696332192764059
Fri Oct 27 00:14:46 +0000 2023;1717696302505754896;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Ini pejabat yg bekerja untuk golongan,,, Rakyat datang minta penyelesaian atas tanahnya yg di rampas diabaikan... Semoga Allah SWT melaknat nya dan Membalas segala perlakuan buruknya wamen beserta team hukumnya.. Aamiin YRA🤲";0;0;0;0;in;485331416;1717688258556215682;rob_in9911;https://twitter.com/rob_in9911/status/1717696302505754896
Fri Oct 27 00:14:36 +0000 2023;1717696259145011522;"@temanduit @prabowo Tapi..., sy tafsirkan  bisa saja.., (jika menang) dgn sedikit tahan egonya, PDIP &amp  Jokowi sdg pasang jerat utk wo², dgn harapan Gibran "lebih dominan" lakukan langkah kebijakan.  Bisa dijadikan indikator  saat pendaftaran capres/cawapres. Gibran agresif drpd wo²";0;0;0;0;in;994301594;1717673582892065015;hikmatsholeh;https://twitter.com/hikmatsholeh/status/1717696259145011522
Fri Oct 27 00:14:33 +0000 2023;1717696250298990739;"TERJAWAB! Ternyata Ini Alasan PDIP Tak Beri Sanksi Jokowi Beri Restu Gibran Jadi Cawapres Prabowo - https://t.co/I4U04NnwZW https://t.co/QkzIShOqEU #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;10;0;in;797615281455525888;1717696250298990739;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1717696250298990739
Fri Oct 27 00:14:33 +0000 2023;1717696249229389894;"TERJAWAB! Ternyata Ini Alasan PDIP Tak Beri Sanksi Jokowi Beri Restu Gibran Jadi Cawapres Prabowo - https://t.co/pGKPSvnYSK https://t.co/KWUxMIcyhd #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;9;0;in;4579831158;1717696249229389894;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1717696249229389894
Fri Oct 27 00:14:33 +0000 2023;1717696247656526067;"TERJAWAB! Ternyata Ini Alasan PDIP Tak Beri Sanksi Jokowi Beri Restu Gibran Jadi Cawapres Prabowo - https://t.co/nbbcaXYSUV https://t.co/DuAuGRK668 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;10;0;in;795445014864203777;1717696247656526067;AzhareAkiba;https://twitter.com/AzhareAkiba/status/1717696247656526067
Fri Oct 27 00:14:33 +0000 2023;1717696247560044552;"TERJAWAB! Ternyata Ini Alasan PDIP Tak Beri Sanksi Jokowi Beri Restu Gibran Jadi Cawapres Prabowo - https://t.co/GQJ7d1z1vx https://t.co/9NezuVMwUq #Jokowinomics #MenataMasaDepan #BersamaPrabowo";0;0;5;0;in;617688782;1717696247560044552;Jason20865405;https://twitter.com/Jason20865405/status/1717696247560044552
Fri Oct 27 00:14:28 +0000 2023;1717696228912136425;"Prabowo-Gibran  #PrabowoGibran2024 https://t.co/tmD2EnRR0Q";1;0;1;3;en;426437287;1717696228912136425;Zero8ok;https://twitter.com/Zero8ok/status/1717696228912136425
Fri Oct 27 00:13:47 +0000 2023;1717696054983049464;"@Tan_Mar3M @mohmahfudmd @prabowo Hahaha bego turun temurun 😂🤣😂";0;0;0;0;in;1635616327585996800;1717686498160705752;biasa2aja234;https://twitter.com/biasa2aja234/status/1717696054983049464
Fri Oct 27 00:13:44 +0000 2023;1717696044752904303;"@kompascom Yaps... Yang ikut pemilu juga hampir rata raa partai besar, mana mungkin kalau bukan partai besar bisa ikut maju dalam pilpres. Pokoknya all in prabowo subianto dan mas gibran";0;2;0;2;in;2388963246;1717467497820246273;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717696044752904303
Fri Oct 27 00:13:44 +0000 2023;1717696044027543679;"Ini parpol menyokong pasangan Prabowo – Gibran. Gerindra, Partai Golkar, Partai Amanat Nasional (PAN), Partai Demokrat, Partai Bulan Bintang (PBB), Partai Gelora, Partai Garuda, Partai Prima dan Partai Solidaritas Indonesia. #KamiMuak #Jokowi  https://t.co/kbWvBIkcaT";0;0;0;0;in;2792419310;1717696044027543679;agus_atra;https://twitter.com/agus_atra/status/1717696044027543679
Fri Oct 27 00:13:30 +0000 2023;1717695983868322070;"@TretanMuslim @prabowo @gibran_tweet wkakakak saattttt cokii 😭";0;0;0;0;in;285551587;1717419587208388997;mawacik9;https://twitter.com/mawacik9/status/1717695983868322070
Fri Oct 27 00:13:28 +0000 2023;1717695975236710764;"@puisi_rici @Dennysiregar7 Ketika akal sehat kalah oleh:  Iblis kekuasaan Iblis kekayaan  Contohnya: prabowo";0;0;0;0;in;228630746;1717578425668698260;bonkq_rui;https://twitter.com/bonkq_rui/status/1717695975236710764
Fri Oct 27 00:13:21 +0000 2023;1717695945536889284;"@kurawa wah satu frekuensi akuntan kita donk😁";0;0;0;0;in;1299521463150542849;1717693981050708134;temanduit;https://twitter.com/temanduit/status/1717695945536889284
Fri Oct 27 00:12:45 +0000 2023;1717695794503905656;"@jansen_jsp Iyaa bagus banget makanya saya masih tetap akan memilih mas gibran dan prabowo dalam pilpres nanti karena jejak beliau dalam memimpin kota Solo juga berhasil kok";0;2;0;2;in;2388963246;1717469724651774445;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717695794503905656
Fri Oct 27 00:12:16 +0000 2023;1717695674916159583;"@VIVAcoid Minta dukungan rakyat agar milih GABUD,tapi gak protes dan demo hasil putusan MK mengenai umur capres cawapres.  justru @PDI_Perjuangan bakalan di tinggalkan pemilih,kader2 caleg banteng di bawah diem2 dah pada nyebrang dukung Prabowo kok,,hahaha";0;0;0;0;in;2283528067;1717661771295830397;khojan_;https://twitter.com/khojan_/status/1717695674916159583
Fri Oct 27 00:12:16 +0000 2023;1717695673100063101;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Top Pak Wamen 🔥";0;0;0;0;nl;718035055;1717688258556215682;bangbayoee;https://twitter.com/bangbayoee/status/1717695673100063101
Fri Oct 27 00:12:08 +0000 2023;1717695638777762026;"Relawan Gibran Berkopiah Incar Suara NU Menangkan Prabowo-Gibran https://t.co/3joCT46FQq";1;0;0;0;in;388190238;1717695638777762026;IDNTimes;https://twitter.com/IDNTimes/status/1717695638777762026
Fri Oct 27 00:11:57 +0000 2023;1717695592464605451;"@Dennysiregar7 Udh tau blm bng peryataan prabowo udh 7x rayuan ke Gibran,itu faktanya https://t.co/VV5yO5OhvH";0;0;0;0;in;1567504378944450564;1717589837203873904;alvaroahmad2015;https://twitter.com/alvaroahmad2015/status/1717695592464605451
Fri Oct 27 00:11:50 +0000 2023;1717695566384402545;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Semangat Pak Kerja nyata selalu";0;0;0;0;in;1646804353788039168;1717688258556215682;anwarmukti8;https://twitter.com/anwarmukti8/status/1717695566384402545
Fri Oct 27 00:11:40 +0000 2023;1717695524349030822;"Visi misi dan program  PRABOWO-GRIBAN kurang nendang, karena sudah masuk dalam APBN 2024.  Team Prabowo kurang akurat dan kurang update. Dampak ambisi yg berlebihan   https://t.co/2Y17GBaXBS";0;2;4;10;in;938664737369341952;1717695524349030822;DoankWarto;https://twitter.com/DoankWarto/status/1717695524349030822
Fri Oct 27 00:11:39 +0000 2023;1717695518199918860;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Wihh pagi2 udah di Kupang aja Pak";0;0;0;0;in;1646778969415622656;1717688258556215682;husein_ardy;https://twitter.com/husein_ardy/status/1717695518199918860
Fri Oct 27 00:11:29 +0000 2023;1717695476739571758;"@Heraloebss Yang ngrekam siapa...";0;0;0;0;in;1476124927;1717569192059371988;masgung1973;https://twitter.com/masgung1973/status/1717695476739571758
Fri Oct 27 00:11:23 +0000 2023;1717695450218938737;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Lancar selalu ya Pak";0;0;0;0;in;1689881558562566144;1717688258556215682;safadwi001;https://twitter.com/safadwi001/status/1717695450218938737
Fri Oct 27 00:11:15 +0000 2023;1717695418233237740;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Menghabiskan weekend di Kupang kah Pak?";0;0;0;0;in;1631133304551538689;1717688258556215682;jeri_rai;https://twitter.com/jeri_rai/status/1717695418233237740
Fri Oct 27 00:11:14 +0000 2023;1717695414907158975;"@mpoklela7 @mas_veel56317 @G0mb4k @bengkeldodo @are_inismyname @99propaganda @Alexemeru @AlmaghribiS @Chaves1305 @Bank_Joee_ @Papa_Brewook @AndreasSolusi @P4P4B0W0_2024 @DarekaRendy @drReUtari08 @tonybulumanu @Ndons_Back lah itu makanya belio mau terus menciptakan kosakata2 baru. bayangkan kalau blio jd presiden 5 tahun hanya mikirin 250.000 kosa kata baru, 50.000 per tahun, atau 137 kata per hari. gak heran dia gak pernah kerja selama jadi gubernur DKI, gak bakalan pernah kerja juga kalau jd…";0;0;0;0;in;1299521463150542849;1717592788496523580;temanduit;https://twitter.com/temanduit/status/1717695414907158975
Fri Oct 27 00:11:13 +0000 2023;1717695409559392426;"@Melihat_Indo Kita semua sepakat bahwa program Prabowo-Gibran perlu diperbaharui sesuai dengan perkembangan zaman. Keberlanjutan program ini terletak pada kemampuan kita untuk beradaptasi";0;0;0;0;in;1576209571991130112;1717425411372761096;susucoklatku2;https://twitter.com/susucoklatku2/status/1717695409559392426
Fri Oct 27 00:10:59 +0000 2023;1717695351162044782;"bapak gw pagi pagi "nanti pemilu pilih siapa kak?" "kenapa?" "bapak suka mahfud tp ga suka ganjar, suka prabowo tapi ada gibran, suka gus imin tapi kok ya sama anies" "ya udah pak pilih brian aja semalem dia udah gaya jempol jempol 🤣🤣🤣👍🏻"";0;0;0;0;in;513950351;1717695351162044782;deramaart;https://twitter.com/deramaart/status/1717695351162044782
Fri Oct 27 00:10:58 +0000 2023;1717695348519625116;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Selamat hari Jumat Pak, semangat!";0;0;0;0;in;1631116405440647168;1717688258556215682;galihakbar006;https://twitter.com/galihakbar006/status/1717695348519625116
Fri Oct 27 00:10:41 +0000 2023;1717695275140268101;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Semangat Pak";0;0;0;0;in;1630427003311759360;1717688258556215682;erwindarius0;https://twitter.com/erwindarius0/status/1717695275140268101
Fri Oct 27 00:10:38 +0000 2023;1717695263723421918;"@GajMo313 @Miduk17 @Gerindra @prabowo Mksud cecunguk prabowo ini, ayo culik dan bunuh lagi org yg berani bersuara. Ambil dan lenyapkan seperti wiji tukul.";0;0;0;0;in;1347818596131459072;1717447453077819650;Arya010787;https://twitter.com/Arya010787/status/1717695263723421918
Fri Oct 27 00:10:36 +0000 2023;1717695254533673215;"@Ronnie_Rusli @Resty_J_Cayah @prabowo @jokowi ESEMKA aja bisa dimodifikasi seperti ini,dr kayu lg. Suberband itu mobil apaan prof ? https://t.co/KiWA3pH8MF";0;0;0;1;in;1605571349678026753;1717255734252261791;SyairHak;https://twitter.com/SyairHak/status/1717695254533673215
Fri Oct 27 00:10:30 +0000 2023;1717695230093463860;"@Gerindra aaa lucu banget pak prabowo gemoy + mas gibran asyik walaupun sepaneng dikit sukanya";0;0;0;0;in;1057946088445902848;1717480228556353866;ayyayyayuu;https://twitter.com/ayyayyayuu/status/1717695230093463860
Fri Oct 27 00:10:21 +0000 2023;1717695189991723312;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Kerja nyata teruss";0;0;0;0;in;1632856235149234178;1717688258556215682;fajareko326;https://twitter.com/fajareko326/status/1717695189991723312
Fri Oct 27 00:10:19 +0000 2023;1717695182202946041;"@Melihat_Indo Saya setuju dengan pandangan Bu Sri Mulyani bahwa program Prabowo-Gibran perlu ditinjau kembali. Kita perlu memastikan bahwa program ini benar-benar relevan dan efisien";0;0;0;0;in;1576213061060669440;1717425411372761096;ringdonatku;https://twitter.com/ringdonatku/status/1717695182202946041
Fri Oct 27 00:10:13 +0000 2023;1717695157058031922;"@PreciosaKanti Ya wes nanya...  Kanti, itu ada penembakan massal gimana … kamu aman2 kan, jauh ngak dr tempatmu?  😂✌🏻";0;0;0;0;in;1476124927;1717689989700686137;masgung1973;https://twitter.com/masgung1973/status/1717695157058031922
Fri Oct 27 00:10:08 +0000 2023;1717695136220754146;"@BANGSAygSUJUD @alextham878 @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @bengkeldodo @P4P4B0W0_2024 @Chaves1305 @Kimberley_2024 @Gi_N0ng Maju terus pokoknya untuk pak prabowo dan mas gibran, pro dan kontra dalam pemilu itu menurutku wajar saja, tapi saya yakin masih banyak yang akan memilih pak prabowo dan mas gibran dibandingkan yang tidak memilih";0;2;0;3;in;2388963246;1717391369961124120;Gojokaisen86;https://twitter.com/Gojokaisen86/status/1717695136220754146
Fri Oct 27 00:10:07 +0000 2023;1717695131279852008;"@akucilor Aku bukan pilih ganjar ya, kalo gk anies Prabowo";0;0;0;0;in;1558287982431334400;1717689005633081723;Rasyabile;https://twitter.com/Rasyabile/status/1717695131279852008
Fri Oct 27 00:10:00 +0000 2023;1717695101298970775;"@hanifraffi32 Lha aku tetap kalem. Hanya menyayangkan saja, Anies didukung oleh pendukung yang dulu dukung Prabowo dan mantan ini tetap membawa narasi yang sama. Belum berubah. Sayang sama potensi bagus Anies.";0;1;0;0;in;1603576856573509633;1717606603002978575;Kimberley_2024;https://twitter.com/Kimberley_2024/status/1717695101298970775
Fri Oct 27 00:09:57 +0000 2023;1717695089668186616;"@RajaJuliAntoni @psi_id @Gerindra @prabowo @gibran_tweet Berenang di laut lagi ga Pak hehe";0;0;0;0;in;1631446804859604992;1717688258556215682;DannyAlmadani;https://twitter.com/DannyAlmadani/status/1717695089668186616
