created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 20 06:27:19 +0000 2023;1715253342601916613;"@TAbabeel1287 @anupamnawada Yes yes yes ok but Israel smash palestine";0;0;0;0;en;1482555219212963841;1715252089050259551;SembrantJoan;https://twitter.com/SembrantJoan/status/1715253342601916613
Fri Oct 20 06:27:18 +0000 2023;1715253340697743666;"@HungryHater Israel doesn’t care about the hostages  they’re busy celebrating their excuse to go in full force. When did Palestine have a right to defend itself? In 1948? 5 years ago, when?";0;0;0;0;en;190631232;1715251667556548958;naimaleonard;https://twitter.com/naimaleonard/status/1715253340697743666
Fri Oct 20 06:27:18 +0000 2023;1715253337573163425;"@TateTheTalisman @KyivPost Will you fight for Palestine, before Isreal bombs wonen and children???";0;0;0;0;en;1449963620918382594;1709526840061173775;ParthSh45129334;https://twitter.com/ParthSh45129334/status/1715253337573163425
Fri Oct 20 06:27:16 +0000 2023;1715253330153185537;"i love libraries  Edward Said Public Libraries, North Gaza, Gaza City, and East Jerusalem, Palestine   Photos: Ezz Zanoun/Al Jazeera https://t.co/LAvzrxRhru";0;0;0;0;en;1646801279673331714;1715253330153185537;LilianeBre26381;https://twitter.com/LilianeBre26381/status/1715253330153185537
Fri Oct 20 06:27:16 +0000 2023;1715253328769384943;"@xdidiandrax Kalau Ed Sheeran ni sokong Palestine, i pergi tengok konsert dia. Tapi kalau dia sokong Zionis Israhell, CANCELLED!!";0;0;0;0;in;1009617747188170752;1715186995566149668;wallawaniey;https://twitter.com/wallawaniey/status/1715253328769384943
Fri Oct 20 06:27:15 +0000 2023;1715253328060329991;"@hadjadck01 La transpiration n’a pas d’odeur ce sont les microorganismes qui s’y mélangent qui ramènent l’odeur";0;0;0;0;fr;1175692207015243776;1715118915808907362;LyCheikh4;https://twitter.com/LyCheikh4/status/1715253328060329991
Fri Oct 20 06:27:15 +0000 2023;1715253325954711628;"@jacksonhinklle @netanyahu We stand with Palestine";0;0;0;0;en;956804797;1715187871366127713;Ommiyar;https://twitter.com/Ommiyar/status/1715253325954711628
Fri Oct 20 06:27:15 +0000 2023;1715253325501698313;"@sohosultry Israel robbing Nicki of her awards. Oh @palestine stay on that neck!!! https://t.co/tTdP0rSIiE";0;0;0;0;en;1304528883535032321;1715032082609565856;CUNTYBARBIEZ;https://twitter.com/CUNTYBARBIEZ/status/1715253325501698313
Fri Oct 20 06:27:13 +0000 2023;1715253319474823386;"@CensoredMen For Christians ?  In Gaza  ?  A Church ? , In Palestine ?  …. You believe that ….. 🤣🤣🤣🤣🤣 https://t.co/iQ0VuIjQvT";0;0;0;0;en;1629888623511322629;1715136329883734089;SuperMofongo;https://twitter.com/SuperMofongo/status/1715253319474823386
Fri Oct 20 06:27:13 +0000 2023;1715253316039450846;"@tripchawi @Lucas_Gage_ https://t.co/68rfloEvz7  Armenian Quarter  "In 1925, around 15,000 Armenians are believed to have lived in all of Palestine, with the majority in Jerusalem.[46] During the British Mandate period, the number of Armenians is estimated to have reached up to 20,000."";0;1;0;0;en;1701843127944777728;1715243642544099785;andwalher;https://twitter.com/andwalher/status/1715253316039450846
Fri Oct 20 06:27:12 +0000 2023;1715253315574124557;"@Amlspera @prophecy__13 @EndWokeness Palestine just loves giving birth to little murderer psychos. https://t.co/9NAp1aPxiG";0;0;0;0;en;1519017586423308289;1714834916561555502;OriginalDrGonzo;https://twitter.com/OriginalDrGonzo/status/1715253315574124557
Fri Oct 20 06:27:12 +0000 2023;1715253313690640422;"Palestine before zionism.";0;0;0;0;en;22519610;1715253313690640422;ph1x;https://twitter.com/ph1x/status/1715253313690640422
Fri Oct 20 06:27:11 +0000 2023;1715253309211078725;"@InterpalUK We with Palestine";0;0;0;0;en;1684021335448776704;1638918931992940544;AdvocateCity1;https://twitter.com/AdvocateCity1/status/1715253309211078725
Fri Oct 20 06:27:09 +0000 2023;1715253301770387608;"@bonifacemwangi This is the results of Palestine Hamas. Everybody was peaceful and we were on the way to establish state of Palestine. Hama don't like it.";0;0;0;0;en;2917701345;1714353521544380900;psnamisi;https://twitter.com/psnamisi/status/1715253301770387608
Fri Oct 20 06:27:09 +0000 2023;1715253301497798864;"@malel_julian @hazzah55 @Israel In addition there are several reports that say Israel warned Palestine to evacuate hospitals.Clearly admitting they were planning to bomb them just like they have bombed everything else. Said reports were posted many times under Israel’s post already if you want to see them.";0;0;0;1;en;1157399358582796290;1714632975445291410;semiseo_;https://twitter.com/semiseo_/status/1715253301497798864
Fri Oct 20 06:27:09 +0000 2023;1715253300906311785;"@Kabrd3 oh thank u i hope youre doing ok too!";0;0;0;0;en;1426512633809838084;1639862305440649216;keiykii;https://twitter.com/keiykii/status/1715253300906311785
Fri Oct 20 06:27:08 +0000 2023;1715253298364871047;"and it’s Palestine not gaza";0;0;0;0;en;1289778627639308288;1715253298364871047;Perrie_peri;https://twitter.com/Perrie_peri/status/1715253298364871047
Fri Oct 20 06:27:08 +0000 2023;1715253298058412383;"@POTUS America is a superpower but you’ve been fking up for the past 30 yrs! If you fully support and arm Ukraine to fight it’s oppressor then it’s Palestine you need to support. Israel is the apartheid regime intent on genocide &amp  has been doing for the past 75yrs. Don’t be complicit.";0;0;0;0;en;1210910059;1715157959787889103;GoldElizabeth;https://twitter.com/GoldElizabeth/status/1715253298058412383
Fri Oct 20 06:27:08 +0000 2023;1715253296170934550;"@vernurtzy NO U CAN DO IT U BELIEVE IN U";0;0;0;0;en;1516908099575193601;1715196772916531238;emmychto;https://twitter.com/emmychto/status/1715253296170934550
Fri Oct 20 06:27:08 +0000 2023;1715253295533466067;"I pray to God for a ceasefire between Israel and Palestine. We the people want peace on earth.";0;0;0;0;en;1196242678175928321;1715253295533466067;TheNewRobPinto1;https://twitter.com/TheNewRobPinto1/status/1715253295533466067
Fri Oct 20 06:27:08 +0000 2023;1715253295198171548;"You know ukraine is getting left in the dust because even big pro-Russian accounts talk more about israel-palestine than ukraine LMFAO ! https://t.co/CGPzcxIV0h";0;0;0;0;en;1585919053750685697;1715253295198171548;Synth_Kim;https://twitter.com/Synth_Kim/status/1715253295198171548
Fri Oct 20 06:27:08 +0000 2023;1715253295059443991;"Take a look on how terrorist zionist Jews who once came to Palestine as refugees escaping Nazi Europe have been leading an apartheid regime on Palestinian soil……  #Israel #Israel_under_attack #Palestine #Gaza #Genocide #GazaGenocide #Apartheid #Apartheid_Israel #ApartheidRegime… https://t.co/qMToMxMxfU";0;0;0;0;en;1468857818069487618;1715253295059443991;NathalieVic88;https://twitter.com/NathalieVic88/status/1715253295059443991
Fri Oct 20 06:27:07 +0000 2023;1715253293931253986;"Such a tired talking point   The wall in a Zionists mind is much larger than the apartheid wall they’ve erected in Palestine  There are 3 million Palestinian refugees living in Jordan   1 million in Syria and Lebanon   Nearly a million in Saudi Arabia   And 100,000+ in Egypt…";1;0;5;6;en;1373746318141747200;1715253293931253986;propandco;https://twitter.com/propandco/status/1715253293931253986
Fri Oct 20 06:27:07 +0000 2023;1715253293830562093;"@josh_hammer Ok so by your logic the canaanites were there first and lot of the people of Lebanon Syria,Palestine and Jordan have direct link to the Canaanites should those people as well take lands?";0;0;0;0;en;453518685;1715155738098618810;RMazboudi;https://twitter.com/RMazboudi/status/1715253293830562093
Fri Oct 20 06:27:07 +0000 2023;1715253292102742171;"Ek Tere Siwa Koi Dusra Sahara Nahi Hai Maula, Palestine Ki Hifajat Kijiye Mere Allah 🤲🏻😭 https://t.co/2Xb62UJonj";0;0;0;0;in;2428366505;1715253292102742171;MdShaukinIYC;https://twitter.com/MdShaukinIYC/status/1715253292102742171
Fri Oct 20 06:27:06 +0000 2023;1715253290378625068;"HAPPY 19 BIRTHDAY to my bruda @jaechankz your so funny smart and intelligent and always giving the right advice go live it up https://t.co/hEITB94HvS";0;0;0;0;en;1624133297742794752;1715253290378625068;Natashasfather;https://twitter.com/Natashasfather/status/1715253290378625068
Fri Oct 20 06:27:06 +0000 2023;1715253290173391108;"#Palestine";0;0;0;0;qht;1527550099009593345;1715253290173391108;MuhammadDacher;https://twitter.com/MuhammadDacher/status/1715253290173391108
Fri Oct 20 06:27:05 +0000 2023;1715253285106459135;"@IDF Why zionist kicked out of every country what hitler did with zionist the more worsen is done by zionist with palestinians  Israel created hamas against yassar arafaat, funded hamas to unstablise palestine so zionist take it 🤬🤬🤬🤬🖕";0;0;0;0;en;1663545450023247872;1715213798532087982;papajigr8;https://twitter.com/papajigr8/status/1715253285106459135
Fri Oct 20 06:27:05 +0000 2023;1715253282212286655;"@BillowKerrow Read and look for Noam Chomsky you will get closure... As long as Palestine has nothing to offer no one will stand for them even the Arab nations surrounding them";0;0;0;0;en;549976119;1715083708019994653;kipngeno_master;https://twitter.com/kipngeno_master/status/1715253282212286655
Fri Oct 20 06:27:04 +0000 2023;1715253278122917955;"Schaerbeek-Palestine : "Ces 'fameux' juifs que je n’avais jamais rencontrés, je ne savais pas à quoi ils ressemblaient" https://t.co/YYvjobq07n";0;0;0;0;fr;1633389103;1715253278122917955;damanthj;https://twitter.com/damanthj/status/1715253278122917955
Fri Oct 20 06:27:03 +0000 2023;1715253277317529987;"@NeluJr @apmassaro3 Palestine had choice back in 1948 - and they fucked up.";0;0;0;0;en;1303402487152508930;1714956596348932232;KlausStaufenbe2;https://twitter.com/KlausStaufenbe2/status/1715253277317529987
Fri Oct 20 06:27:03 +0000 2023;1715253275384221763;"@ashoswai Israel is not a country but a bloody group of terrorist who occupied the land of Palestine forcefully and killing the innocent since Past 75 years 💕🇵🇸";0;0;0;0;en;1381317299299262467;1715077746764788046;zrshinwari0304;https://twitter.com/zrshinwari0304/status/1715253275384221763
Fri Oct 20 06:27:03 +0000 2023;1715253275316899855;"How the EU discredited itself in the Israel-Palestine conflict The European Union’s early reaction to the war raging in the Middle East only served the US’ disruptive interests https://t.co/IkgglCgL4p";0;0;1;1;en;224827148;1715253275316899855;bobswede;https://twitter.com/bobswede/status/1715253275316899855
Fri Oct 20 06:27:02 +0000 2023;1715253272402088033;"@huss_ain_maan @True_Blood____ @RealMaxtern Tatte toh chat hi rha h Palestine ke. Jb arbi log jo original muslim h unko koi dikkat  nhi to toh converted h.🤣🤣🤣  aur humanity phir uighur muslim ka bhi bol de, Cyprus, armenia, khurdistan, baloochistan  ke bare m bhi bol de phir wahan humanity nhi h🤣🤣";0;0;0;0;in;1395625401251110912;1710633695244431411;Harry70411297;https://twitter.com/Harry70411297/status/1715253272402088033
Fri Oct 20 06:27:01 +0000 2023;1715253266949284100;"@redd_flower @babishaaq @POTUS Advocate the freeing of Palestine from hamas if you're serious";0;0;0;0;en;1553929080847876097;1715157959787889103;CasimirTheIII;https://twitter.com/CasimirTheIII/status/1715253266949284100
Fri Oct 20 06:27:01 +0000 2023;1715253266081099935;"the only reason someone wouldn't support Palestine is pure racism its so clear too...";0;0;0;0;en;1496551906373742592;1715253266081099935;d3adtir3d;https://twitter.com/d3adtir3d/status/1715253266081099935
Fri Oct 20 06:27:00 +0000 2023;1715253265028259940;"@famflys @elonmusk Israel is committing genocide in Palestine. Thousands of children were killed in hospitals, schools, mosques and churches. https://t.co/nsoZSBpMi3";0;0;0;0;en;459115758;1715251398718210396;ALi_AK_BAY;https://twitter.com/ALi_AK_BAY/status/1715253265028259940
Fri Oct 20 06:27:00 +0000 2023;1715253264558792897;"@ChayaRaichik10 if you're gay you can just... not go to palestine. and still support liberation for the palestinian people. right wing weirdos like you will never understand this concept, because you only care about yourself";0;0;0;0;en;1670207066714308608;1715038862987424207;ghostelive3;https://twitter.com/ghostelive3/status/1715253264558792897
Fri Oct 20 06:27:00 +0000 2023;1715253264520970702;"@TreyYingst Free Palestine!";0;0;0;0;et;1615911724129087488;1715056986692173971;KashifKhan1947;https://twitter.com/KashifKhan1947/status/1715253264520970702
Fri Oct 20 06:27:00 +0000 2023;1715253264453599250;"@Cumascach7 @LivingDadJoke @c_plushie Yeah as if they don't consider themselves above all and keep that in your f mind, Muslims and Christians lived in Palestine for years before Israel came, and war is btw Israel and Palestinian people, hamas was formed later.";0;0;0;1;en;1449332765061746688;1715132296896930012;merrymbloom;https://twitter.com/merrymbloom/status/1715253264453599250
Fri Oct 20 06:27:00 +0000 2023;1715253263384068352;"@elonmusk Justice and Equality are not just #hashtags  they are principles to be adopted and lived by, irrespective of race, and color.  #Israel #Gaza #Palestine https://t.co/klsn6YGbpa";0;0;0;0;en;1410621375455318017;1715251398718210396;dlmarshal;https://twitter.com/dlmarshal/status/1715253263384068352
Fri Oct 20 06:27:00 +0000 2023;1715253262864273418;"@HumaChaudh32378 Free Palestine 🇵🇸";0;0;0;0;et;1699461654306553856;1715116480692359594;hussain6116;https://twitter.com/hussain6116/status/1715253262864273418
Fri Oct 20 06:27:00 +0000 2023;1715253262725578827;"Yep first you ask students to remain neutral only for students to have to hear disgusting stuff aimed at Palestine";0;0;0;0;en;1444724844;1715253262725578827;SamiiiiiiB;https://twitter.com/SamiiiiiiB/status/1715253262725578827
Fri Oct 20 06:26:59 +0000 2023;1715253260658127189;"@lilith4everr she doesn’t give a shit about Palestine and she’s a grifter open your eyes";0;0;0;2;en;1667944847410597891;1715130442418995487;M4878335513831;https://twitter.com/M4878335513831/status/1715253260658127189
Fri Oct 20 06:26:59 +0000 2023;1715253259353440531;"12 journalists in #WestBank #Palestine working with the racist #BBC announced their resignation due to not #Broadcasting their #Reports. They tried to negotiate with them to avoid scandal, but they resigned. #Gaza #GazaCity #Isreal #USA #UK https://t.co/mrrRfHXXW8";0;0;1;0;en;542807796;1715253259353440531;RjLWsL;https://twitter.com/RjLWsL/status/1715253259353440531
Fri Oct 20 06:26:59 +0000 2023;1715253258728378784;"@BFMTV Ce sont des manifs anti Israël, anti juifs, anti occident, anti gouvernement…Bref tout ce qui s’oppose à l’expansion de l’islam et à la charia. La Palestine c’est juste un pretexte.";0;0;0;0;fr;1578116061387522051;1714914732572831921;workolique;https://twitter.com/workolique/status/1715253258728378784
Fri Oct 20 06:26:58 +0000 2023;1715253253514928149;"should’ve been number one, they were literally our first example of couple goals growing up";0;0;0;0;en;1005388608;1715253253514928149;whatafeelingdjs;https://twitter.com/whatafeelingdjs/status/1715253253514928149
Fri Oct 20 06:26:58 +0000 2023;1715253253422608874;"@jacksonhinklle This is the time to send volunteers fighters in Palestine who can counter this on slaught by isreali thugs";0;0;0;0;en;1642698298669641729;1715060219649077739;Ahmed06te20;https://twitter.com/Ahmed06te20/status/1715253253422608874
Fri Oct 20 06:26:57 +0000 2023;1715253251623555176;"@POTUS We speak against anti- Muslim hate. On the contrary, he provided weapons to Israel to carry war crimes, mass genocide and ethnic cleansing of Palestinians. Prayers the doers suffer the same as Palestinians are suffering. He is equally involved for what is ongoing in Palestine.";0;0;0;0;en;1179488190769422336;1715207731697615247;Nabilak14444105;https://twitter.com/Nabilak14444105/status/1715253251623555176
Fri Oct 20 06:26:56 +0000 2023;1715253247760581060;"#BigStatement: Vakir Rasool Wani Congress speaks on Israel-Palestine conflict @vikar_rasool @INCIndia  #Globalkashmir https://t.co/hdrGMkCxWi";0;0;0;0;en;346006900;1715253247760581060;GlobalKashmir_;https://twitter.com/GlobalKashmir_/status/1715253247760581060
Fri Oct 20 06:26:56 +0000 2023;1715253246464242053;"@ApostateProphet @DavidHcv Correct.  Palestine didn't even have a flag until 1968";0;0;0;0;en;1420035311363579914;1715209544408670349;GayoCaesar;https://twitter.com/GayoCaesar/status/1715253246464242053
Fri Oct 20 06:26:56 +0000 2023;1715253245680210231;"Free Palestine !!";0;0;0;0;et;560360340;1715253245680210231;wimtj72;https://twitter.com/wimtj72/status/1715253245680210231
Fri Oct 20 06:26:55 +0000 2023;1715253243452719112;"@CaptainElla1 https://t.co/ZqwdsoXVZl";0;0;0;0;qme;1683235561769930754;1715244394255663256;best__1__one;https://twitter.com/best__1__one/status/1715253243452719112
Fri Oct 20 06:26:55 +0000 2023;1715253242958127507;"@RealCandaceO Hamas slaughtered hundreds of Jewish in their homes. Israel is responding. Hamas is a political party in Palestine for. Their intent is to eliminate all Jewish. Hamas intent is not a secret. They are very open about this. So yes if you support Hamas you are supporting their cause…";0;0;0;0;en;1502130032298237954;1715007505682608395;LordHughMangas;https://twitter.com/LordHughMangas/status/1715253242958127507
Fri Oct 20 06:26:55 +0000 2023;1715253241909330089;"@DC_Draino The Abraham Accords were not peace agreements, as they were made between countries that were never at war and were already de facto allies. The Arabs just agreed to ignore what Israel was doing to Palestine in exchange for being allowed to buy some really overpriced US weapons.";0;0;0;0;en;4828293150;1715010614282650040;Magister343;https://twitter.com/Magister343/status/1715253241909330089
Fri Oct 20 06:26:55 +0000 2023;1715253241347248587;"@CerfiaFR La palestine se fait dézinguer et vous croyez quand va pleurer pour un prof ? On a de la peine que poue le peuple 🇵🇸🇵🇸🇵🇸🤧🤧🤧🤧🤧";0;0;0;0;fr;1348746345016922113;1715065896622784679;nacercacapipi_;https://twitter.com/nacercacapipi_/status/1715253241347248587
Fri Oct 20 06:26:55 +0000 2023;1715253240386773213;"Allez soyons fous des picks ups Toyota armés de mitrailleuses comme tout les terroristes du moyen orient mais si le Hamas a de quoi bombarder Gaza ça viens vraiment pas de la Palestine mais de... https://t.co/PtoN8n8OA5";0;0;0;0;fr;1188740532962578432;1715252976678293678;cestabimdr;https://twitter.com/cestabimdr/status/1715253240386773213
Fri Oct 20 06:26:54 +0000 2023;1715253237027094721;"The same way the West wasn't against apartheid in South Africa and supported it, the same way they support and uphold the apartheid in Palestine. But as the first came to an end, so will the second.";0;0;0;0;en;136723318;1715253237027094721;GunnerGhostt;https://twitter.com/GunnerGhostt/status/1715253237027094721
Fri Oct 20 06:26:54 +0000 2023;1715253236226294118;"Palestine is saying Israel bombed a  2000-year-old church in Gaza, acting as a shelter to 385 Christians, killing hundreds. Sounds like the hospital bombing.   https://t.co/5oaV4mNUWD  It was an Israeli bomb that was aimed at a close target to the church, and the explosion…";0;0;0;0;en;1583945478764658688;1715253236226294118;therealmrbench;https://twitter.com/therealmrbench/status/1715253236226294118
Fri Oct 20 06:26:53 +0000 2023;1715253233650712961;"B BOXED BAG  CROC SKIN AND PLAIN DESIGNS    PRICE: 14,500  Messi Ronaldo Tonali State House Israel Palestine Gaza Putin Jada Ezra Chiloba Eric Omondi Karen Nyamu Rest in peace kesari EndSars chef Dammy https://t.co/9gQru4TVGZ";0;0;1;1;en;1268445329130749952;1715253233650712961;Oreoluwatofun;https://twitter.com/Oreoluwatofun/status/1715253233650712961
Fri Oct 20 06:26:53 +0000 2023;1715253232191357387;"Huge demonstration held in  New York in support of Palestine.🇵🇸  #Gaza #IsraelTerorrist #فلسطين_الان #غزة_تستغيث #غزة_تُباد #IsraeliNewNazism #GazaHospital #PalestinianGenocide #Gaza_Genocide #PalestineWillBeFree https://t.co/cCWZkwXjQh";0;0;0;0;en;1687479062225375232;1715253232191357387;Mohamme09678378;https://twitter.com/Mohamme09678378/status/1715253232191357387
Fri Oct 20 06:26:52 +0000 2023;1715253229137596624;"@RishiSunak Free Palestine ❤️";0;0;0;0;et;1500857388341121024;1715088586452746243;UmaymaAhmed3;https://twitter.com/UmaymaAhmed3/status/1715253229137596624
Fri Oct 20 06:26:49 +0000 2023;1715253216365912321;"Ce n'est pas que ridicule, c'est complètement tapé. Cette volonté acharnée de faire taire les soutiens à la Palestine est dingue et révèle la nature profonde d'un Macron anti-démocrate, ennemi de la liberté de pensée, dont l'autoritarisme forcené mène la France à la catastrophe.";0;0;0;0;fr;1159870188420046848;1715253216365912321;Isimvix;https://twitter.com/Isimvix/status/1715253216365912321
Fri Oct 20 06:26:48 +0000 2023;1715253214877282730;"US Congressional Staffers wrote an open letter calling for a ceasefire in Palestine. It has reportedly been signed by 411 staffers.";0;0;0;0;en;413912416;1715253214877282730;chamilravinda;https://twitter.com/chamilravinda/status/1715253214877282730
Fri Oct 20 06:26:48 +0000 2023;1715253214143000989;"@vernurtzy SHIW";0;0;0;0;cy;1516908099575193601;1715196891695063196;emmychto;https://twitter.com/emmychto/status/1715253214143000989
Fri Oct 20 06:26:47 +0000 2023;1715253209575411775;"@charliezemmour "Il manifeste leur solidarité pour la Palestine"… mais oui bien sur. Leur haine n’a aucune limite.  La France est un magnifique pays et c’est malheureusement trop tard pour la sauver. Tellement triste.";0;0;0;0;fr;549363131;1712191608806875616;Annabelle_1D;https://twitter.com/Annabelle_1D/status/1715253209575411775
Fri Oct 20 06:26:47 +0000 2023;1715253209034281460;"@CerfiaFR Ils s’en foutent de la Palestine ils veulent juste s’opposer aux USA";0;0;2;21;fr;1077682802349477888;1715252998631272536;yunsinhoo;https://twitter.com/yunsinhoo/status/1715253209034281460
Fri Oct 20 06:26:47 +0000 2023;1715253208686244039;"@nikicaga Don’t be IGNORANT.  THE MAJORITY OF THE world wants a 2 state solution.  Hamas does not represent Palestine.";0;0;0;0;en;1148235960238452736;1715107534116126813;Larrylove196069;https://twitter.com/Larrylove196069/status/1715253208686244039
Fri Oct 20 06:26:46 +0000 2023;1715253204961673654;"C'est la prochaine étape des sionistes ? Reduire la Palestine à seulement Gaza et camoufler leurs colonialisme ?";0;0;0;0;fr;2982374445;1715253204961673654;odenjoclo;https://twitter.com/odenjoclo/status/1715253204961673654
Fri Oct 20 06:26:46 +0000 2023;1715253204621951331;"@Asharkiyani1 Jajajajajaj chine yes  but Israel smash palestine";0;0;0;0;es;1482555219212963841;1715252984379011260;SembrantJoan;https://twitter.com/SembrantJoan/status/1715253204621951331
Fri Oct 20 06:26:45 +0000 2023;1715253201912414506;"⚡️🇺🇸🇵🇸🇮🇱 The US does not believe an international investigation into the strike on a hospital in Gaza is appropriate, a State Department spokesman said.  The Russian Foreign Ministry said that Washington does not care about the suffering of civilians in Palestine and Israel, https://t.co/eeQBTiJliU";0;1;0;1;en;568233602;1715253201912414506;Iykayofficial;https://twitter.com/Iykayofficial/status/1715253201912414506
Fri Oct 20 06:26:44 +0000 2023;1715253197105750211;"I refer to FLOTUS as Dr. Kill so that tracks https://t.co/VGLEF6PKNg";0;0;0;0;en;777156552;1715253197105750211;ACleverNickname;https://twitter.com/ACleverNickname/status/1715253197105750211
Fri Oct 20 06:26:44 +0000 2023;1715253195583390078;"@VP FREE PALESTINE!";0;0;0;0;et;1957794307;1714838781629440214;MollyWhoremon;https://twitter.com/MollyWhoremon/status/1715253195583390078
Fri Oct 20 06:26:43 +0000 2023;1715253190000521631;"A Silent Story of Palestine for World !!! https://t.co/kF5pGCZLtT";0;0;0;0;en;1412039953870200834;1715253190000521631;NazikAh61483560;https://twitter.com/NazikAh61483560/status/1715253190000521631
Fri Oct 20 06:26:42 +0000 2023;1715253188654137583;"While the world is grieving for Palestine he is grieving for the poodle of his Colonial master .  @shaistasalam1";0;0;0;0;en;1480251897105768449;1715253188654137583;Insider1919;https://twitter.com/Insider1919/status/1715253188654137583
Fri Oct 20 06:26:42 +0000 2023;1715253188591534115;"There are a lot of similarity btw what happen in Bosnia and Palestine now";0;0;0;0;en;2289198752;1715253188591534115;syazwannuddin;https://twitter.com/syazwannuddin/status/1715253188591534115
Fri Oct 20 06:26:42 +0000 2023;1715253186007806273;"@intense_seven @shemo_j @SuzScribbles You Israelis bastards what are you doing in Palestine land";0;0;0;0;en;855441355715334144;1714660426632319276;common_man24U;https://twitter.com/common_man24U/status/1715253186007806273
Fri Oct 20 06:26:41 +0000 2023;1715253184325620029;"🇮🇱#Israel 🇵🇸 #Palestine ne jamais perdre de vue que ceux qui écrivent de droite à gauche peuvent incliner également de penser en sens inverse";0;0;1;0;fr;619547145;1715253184325620029;huguesmarganne;https://twitter.com/huguesmarganne/status/1715253184325620029
Fri Oct 20 06:26:41 +0000 2023;1715253182044258621;"just bc they have the backing of US, israel has committed back to back war crimes on palestinians. it’s disgusting that world leaders are just letting this happen and are rejecting the proposal for ceasefire. FUCK THESE SACKLESS WORLD LEADERS";0;0;0;2;en;3147322825;1715253182044258621;sydatbp;https://twitter.com/sydatbp/status/1715253182044258621
Fri Oct 20 06:26:40 +0000 2023;1715253180190392610;"@elonmusk Elon Plz help Palestine";0;0;0;0;en;1641473909303422976;1715251398718210396;Zerobruh285;https://twitter.com/Zerobruh285/status/1715253180190392610
Fri Oct 20 06:26:40 +0000 2023;1715253177933873401;"Cannot stress how weird it is in the Israel/Palestine tragedy to see most normal people I know or follow have better takes than the entirety of the U.S. government including basically every politician I still respected";0;1;0;2;en;2233074654;1715253177933873401;pwallinga;https://twitter.com/pwallinga/status/1715253177933873401
Fri Oct 20 06:26:39 +0000 2023;1715253176830697622;"@LesleyBeau60 @iqrytweets @jacksonhinklle Free Palestine";0;0;0;0;et;1370776081293324291;1715119997490483325;bilalJ_K;https://twitter.com/bilalJ_K/status/1715253176830697622
Fri Oct 20 06:26:38 +0000 2023;1715253172695191849;"Unwavering support by Labor has now turned into genocidal. What you reap is what you sow. Free Palestine 🇵🇸";0;0;0;0;en;1675665146986004480;1715253172695191849;Tomor2772767961;https://twitter.com/Tomor2772767961/status/1715253172695191849
Fri Oct 20 06:26:37 +0000 2023;1715253165329674400;"Another beautiful Jummah 🤭❤️. May Allah accept our prayers and grant our heart desires. Don't forget to recite Suratul Kahf and please say a dua for the people of Palestine🤲🏾.";0;0;0;1;en;758979993426735105;1715253165329674400;Aychess__;https://twitter.com/Aychess__/status/1715253165329674400
Fri Oct 20 06:26:36 +0000 2023;1715253162515562544;"Retract Australian Government Support of War Crimes Committed by Israel against Palestine - Sign the Petition! https://t.co/T5Buso6KbM via @ChangeAUS";0;0;0;0;en;27138454;1715253162515562544;BlackDouglas;https://twitter.com/BlackDouglas/status/1715253162515562544
Fri Oct 20 06:26:36 +0000 2023;1715253161034645563;"Not my Dad fighting me and calling me a bad christian because I talk him I support Palestine and condemns Israel crimes???, Like he really make me hate him";0;0;0;0;en;1493693699263541257;1715253161034645563;mimitz_11;https://twitter.com/mimitz_11/status/1715253161034645563
Fri Oct 20 06:26:35 +0000 2023;1715253159621263810;"@WhiteHouse Two contradictory positions, supporting Israel in its occupation to Palestine and standing against Russia in it its occupation to Ukraine. Mixing water and oil does not work, this is basic physics which cannot be altered by twisting facts!";0;0;0;0;en;899034536864079872;1715201179041309132;GhassanAbdulela;https://twitter.com/GhassanAbdulela/status/1715253159621263810
Fri Oct 20 06:26:34 +0000 2023;1715253154340638865;"Palestine has always been a great country,with a variety of everything, they their own education department their own signature in production field https://t.co/HGf4XsPrZX";0;1;0;0;en;1394111982459146242;1715253105254658470;Amrshadad0;https://twitter.com/Amrshadad0/status/1715253154340638865
Fri Oct 20 06:26:34 +0000 2023;1715253152797368377;"I joined Long live Palestine, boycott Israel with @BuycottApp https://t.co/0yLflxIK64";0;0;0;0;en;272104778;1715253152797368377;darkinda_;https://twitter.com/darkinda_/status/1715253152797368377
Fri Oct 20 06:26:34 +0000 2023;1715253152205738414;"I love it. Don’t be but in a box through condemnation and fear. Free Palestine 🇵🇸";0;0;0;0;en;1585850219396317184;1715253152205738414;MarkIllsley8;https://twitter.com/MarkIllsley8/status/1715253152205738414
Fri Oct 20 06:26:33 +0000 2023;1715253151756882237;"are still refugees as they have never been able to return home. Showing your lack of understanding on this issue sadly. #Palestine #Israel";0;0;0;0;en;380555502;1715252982764249234;Tom_Daraki12;https://twitter.com/Tom_Daraki12/status/1715253151756882237
Fri Oct 20 06:26:33 +0000 2023;1715253151484240092;"The full list of the hostages hold by Hamas in #Gaza #Gaza #Israel  #Lebanon #war #FreeGazza #PALESTINE #hezbollah #USA #America #Turkey #Iran #Florida #WashingtonDC #TelAviv #Paris #France #Yemen #Biden #Israel #Ukraine #America #GazaCity #Iran #Hamas #Palaestine #IronDome https://t.co/w1q8QcGthr";0;0;0;0;en;1496756732365873153;1715253151484240092;AndreiDulama1;https://twitter.com/AndreiDulama1/status/1715253151484240092
